Yearterm,Subject,Crse,Sec,OnlineFCQ,BDContinEdCrse,Instructor,FormsRequested,FormsReturned,CourseOverallPctValid,CourseOverall,CourseOverall_SD,InstructorOverall,InstructorOverall_SD,HoursPerWkInclClass,PriorInterest,InstrEffective,Availability,Challenge,HowMuchLearned,InstrRespect,CrsTitle,R_Presnt,R_Fair,Workload,R_Divstu,R_Access,R_Learn,Campus,College,ASdiv,Level,Fcqdept,Instr_Group,I_Num,,,,
20147,ETHN,4116,002,OL,,"ALDAMA, ARTURO",11,5,100%,6.0,0.0,6.0,0.0,4-6,4.8,6.0,5.6,5.4,5.8,6.0,LATINO POETRY,,,,,,,BD,AS,SS,UD,ETHN,TTT,1,,,,
20147,ETHN,4951,002,OL,,"ALDAMA, ARTURO",7,4,100%,5.3,1.5,5.3,1.5,7-9,5.3,5.3,5.5,5.5,5.3,5.5,SR/GRAD SEM IN ETHNIC ST,,,,,,,BD,AS,SS,UD,ETHN,TTT,1,,,,
20147,ETHN,6000,001,OL,,"MAEDA, DARYL",8,7,100%,5.9,0.4,6.0,0.0,10-12,5.7,6.0,6.0,6.0,5.9,6.0,FOUNDATIONS COMP ETHNIC,,,,,,,BD,AS,SS,GR,ETHN,TTT,1,,,,
20147,EVEN,1000,001,,,"SUMMERS, R SCOTT",74,58,100%,4.4,1.2,5.2,1.0,0-3,4.6,4.9,5.0,2.7,3.7,5.8,INTRO ENVIRON ENGINEER,,,,,,,BD,EN,,LD,EVEN,TTT,1,,,,
20147,EVEN,4100,020,OL,,"RYAN, JOSEPH",18,12,100%,4.7,1.6,4.9,1.0,10-12,5.4,4.7,5.3,4.8,5.2,6.0,ENV SAMPLING & ANALYSIS,,,,,,,BD,EN,,UD,EVEN,TTT,1,,,,
20147,FILM,2003,880,,,"BOORD, DANIEL",15,9,100%,4.1,1.4,4.3,1.7,4-6,4.8,4.0,5.0,3.4,4.4,5.7,FILM TOPICS,,,,,,,BD,AS,AH,LD,FILM,TTT,1,,,,
20147,FILM,2610,001,,,"SEARS, KELLY",14,14,79%,5.9,0.3,5.8,0.4,10-12,5.5,5.7,5.7,5.1,5.2,6.0,ANIMATION PRODUCTION,,,,,,,BD,AS,AH,LD,FILM,TTT,1,,,,
20147,FILM,3002,001,,,"SOLOMON, PHILLIP",33,30,100%,5.8,0.4,5.9,0.4,7-9,4.8,5.9,5.4,5.3,5.7,5.9,MAJOR FILM MOVEMENTS,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,3010,001,,,"SEARS, KELLY",16,15,100%,5.7,0.5,5.9,0.3,7-9,5.1,5.8,5.9,5.3,5.5,6.0,FILM PRODUCTION TOPICS,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,3042,001,,,"KAWIN, BRUCE",38,30,100%,4.2,1.3,4.1,1.4,4-6,4.8,4.4,4.3,4.1,4.2,5.4,HORROR FILM,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,3051,001,,,"PETERSON, JENNIFER",131,90,100%,4.6,1.2,5.0,1.2,7-9,4.3,4.6,4.8,4.8,5.1,5.8,FILM HISTORY 1,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,3422,001,,,"ACEVEDO-MUNOZ, E",45,35,100%,5.3,0.9,5.0,1.4,10-12,4.7,4.9,4.7,4.6,5.1,5.2,THE HOLLYWOOD MUSICAL,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,4004,001,,,"PETERSON, JENNIFER",15,13,100%,5.6,0.5,5.8,0.4,7-9,4.7,5.7,5.6,4.9,5.2,6.0,TOPICS IN FILM THEORY,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,4021,001,,,"COX, ALEXANDER",14,13,100%,5.0,1.4,5.4,1.1,7-9,5.8,5.2,5.5,4.3,4.7,6.0,DIRECT/ACTING FOR CAMERA,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,4024,001,OL,,"BARLOW, MELINDA",21,13,100%,6.0,0.0,6.0,0.0,10-12,5.1,6.0,5.8,5.8,5.8,6.0,ADVNCED RESEARCH SEMINAR,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,4500,801,,,"COX, ALEXANDER",12,10,100%,5.9,0.3,6.0,0.0,13-15,6.0,5.8,5.9,5.2,5.6,6.0,CINEMA PRODUCTION 2,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,4500,802,,,"SOLOMON, PHILLIP",11,11,100%,4.3,1.2,4.5,1.3,10-12,5.7,4.7,4.4,4.5,4.2,5.5,CINEMA PRODUCTION 2,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FILM,4604,801,OL,,"BARLOW, MELINDA",11,7,100%,6.0,0.0,6.0,0.0,10-12,5.7,6.0,6.0,5.3,5.9,5.9,COLLOQ IN FILM AESTHETIC,,,,,,,BD,AS,AH,UD,FILM,TTT,1,,,,
20147,FNCE,3010,003,,,"OBREJA, IULIAN",42,37,100%,4.1,0.8,4.4,1.1,4-6,4.1,3.8,5.2,4.2,4.1,5.6,CORPORATE FINANCE,,,,,,,BD,BU,,UD,BU,TTT,1,,,,
20147,FNCE,3010,004,,,"OBREJA, IULIAN",42,20,100%,4.8,0.8,5.2,1.0,4-6,4.8,4.7,5.3,4.8,4.6,5.9,CORPORATE FINANCE,,,,,,,BD,BU,,UD,BU,TTT,1,,,,
20147,FNCE,4030,002,,,"PINHEIRO, ROBERTO",41,29,100%,4.7,0.9,5.3,0.7,7-9,4.3,5.1,5.4,4.7,4.8,5.9,INVSTMNT & PRTFOLIO MGMT,,,,,,,BD,BU,,UD,BU,TTT,1,,,,
20147,FNCE,4030,003,,,"PINHEIRO, ROBERTO",39,32,100%,4.4,1.1,5.0,1.0,7-9,4.1,4.5,5.4,4.7,4.4,6.0,INVSTMNT & PRTFOLIO MGMT,,,,,,,BD,BU,,UD,BU,TTT,1,,,,
20147,FNCE,4070,003,,,"STUTZER, MICHAEL",40,9,100%,2.4,1.0,3.1,1.6,0-3,2.6,2.3,4.9,3.7,2.7,6.0,FIN MARKETS & INSTITUTNS,,,,,,,BD,BU,,UD,BU,TTT,1,,,,
20147,FNCE,4830,800,,,"LEACH, CHRIS",22,21,100%,4.6,1.5,4.9,1.4,7-9,5.3,4.7,5.4,5.0,4.4,5.8,SEMINAR IN INVESTMENT BA,,,,,,,BD,BU,,UD,BU,TTT,1,,,,
20147,FNCE,7100,001,OL,,"OBREJA, IULIAN",6,6,100%,5.2,1.0,5.3,1.0,4-6,4.8,5.2,5.5,5.3,5.2,5.7,DOC SEM: FINANCE THEORY,,,,,,,BD,BU,,GR,BU,TTT,1,,,,
20147,FREN,1900,001,,,"YAMASHITA, MASANO",37,30,100%,4.6,1.5,5.1,1.3,7-9,3.8,5.0,5.6,4.0,4.3,5.9,MODERN PARIS IN ARTS,,,,,,,BD,AS,AH,LD,FREN,TTT,1,,,,
20147,FREN,3100,001,,,"ARNOULD-BLOOMFIELD,",19,16,100%,4.6,1.1,5.2,0.9,7-9,4.8,5.0,5.5,5.5,5.0,6.0,CRIT RDG/WRIT/FREN LIT,,,,,,,BD,AS,AH,UD,FREN,TTT,1,,,,
20147,FREN,3110,001,,,"YAMASHITA, MASANO",14,12,100%,4.4,1.1,5.4,0.8,4-6,3.8,5.1,5.9,4.8,4.7,5.9,MAIN CURRENTS FREN LIT 1,,,,,,,BD,AS,AH,UD,FREN,TTT,1,,,,
20147,FREN,3120,001,,,"MOTTE, WARREN",12,10,100%,5.1,0.9,5.5,0.7,7-9,4.4,5.3,5.4,5.1,5.2,5.9,MAIN CURRENTS FREN LIT 2,,,,,,,BD,AS,AH,UD,FREN,TTT,1,,,,
20147,FREN,3200,001,,,"MOTTE, WARREN",13,12,100%,5.5,0.9,5.6,0.9,7-9,3.3,5.6,5.3,5.3,5.3,5.7,INTRO TO LITERARY THEORY,,,,,,,BD,AS,AH,UD,FREN,TTT,1,,,,
20147,FREN,4600,001,,,"MURPHY, KIERAN",13,12,100%,3.8,1.4,3.9,1.6,7-9,4.2,3.7,4.2,5.1,4.1,5.1,TOPICS IN FRENCH FILM,,,,,,,BD,AS,AH,UD,FREN,TTT,1,,,,
20147,FREN,4990,803,,,"MURPHY, KIERAN",2,2,100%,5.5,0.7,5.5,0.7,13-15,5.5,5.5,5.0,5.0,5.5,6.0,SENIOR SEMINAR,,,,,,,BD,AS,AH,UD,FREN,TTT,1,,,,
20147,FREN,5110,001,OL,,"BRAIDER, CHRISTOPHER",10,8,100%,5.8,0.5,6.0,0.0,7-9,4.6,5.9,5.5,5.4,5.5,6.0,FRENCH SPECIAL TOPICS,,,,,,,BD,AS,AH,GR,FREN,TTT,1,,,,
20147,FREN,5120,001,OL,,"ARNOULD-BLOOMFIELD,",10,9,100%,5.4,0.5,5.9,0.3,7-9,4.7,5.3,5.4,5.8,5.7,5.8,FRENCH SPECIAL TOPICS,,,,,,,BD,AS,AH,GR,FREN,TTT,1,,,,
20147,FREN,5420,001,OL,,"MURPHY, KIERAN",9,9,100%,3.7,1.7,4.0,1.7,7-9,4.6,3.7,5.3,3.7,4.1,5.9,19TH C FRENCH LITERATURE,,,,,,,BD,AS,AH,GR,FREN,TTT,1,,,,
20147,GEEN,1400,050,,,"PIKET-MAY, MELINDA",31,29,100%,5.1,0.9,4.8,1.0,7-9,4.8,4.7,4.4,5.0,5.2,5.6,ENGINEERING PROJECTS,,,,,,,BD,EN,,LD,GEEN,TTT,1,,,,
20147,GEEN,1400,100,,,"PIKET-MAY, MELINDA",33,31,100%,5.2,0.9,5.3,0.8,10-12,4.9,5.0,4.8,5.0,5.0,5.7,ENGINEERING PROJECTS,,,,,,,BD,EN,,LD,GEEN,TTT,1,,,,
20147,GEOG,1001,010,,,"MOLOTCH, NOAH",142,69,100%,4.9,0.9,5.4,0.7,4-6,4.2,5.1,5.5,3.8,4.7,5.8,ENVIR SYS 1-CLIMATE/VEG,,,,,,,BD,AS,NS,LD,GEOG,TTT,1,,,,
20147,GEOG,1992,100,,,"ROOT, ELISABETH",336,184,99%,3.1,1.4,3.6,1.7,4-6,2.8,3.6,3.8,4.5,3.7,5.3,HUMAN GEOGRAPHIES,,,,,,,BD,AS,NS,LD,GEOG,TTT,1,,,,
20147,GEOG,3023,010,,,"ROOT, ELISABETH",40,27,100%,4.9,0.9,5.5,0.8,7-9,3.2,5.1,5.4,5.1,5.1,5.7,STATISTICS FOR GEOGRAPHY,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,3511,010,,,"PITLICK, JOHN",30,25,100%,5.2,0.9,5.4,1.0,7-9,4.6,5.0,5.3,5.0,5.3,5.8,INTRO TO HYDROLOGY,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,3742,002,,,"JAN, NAJEEB",31,27,100%,5.3,1.0,5.5,0.7,7-9,4.4,5.4,5.6,5.3,5.5,5.9,"PLACE, POWER, CULTURE",,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,3812,001,,,"RIOSMENA, FERNANDO",40,31,100%,4.4,0.9,4.9,1.0,7-9,4.3,4.4,5.3,4.8,4.5,5.8,MEX/CNTRL AMER & CARRIBN,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,3822,001,,,"OAKES, TIMOTHY",69,37,100%,4.9,1.0,5.6,0.6,4-6,3.7,5.3,5.4,4.3,4.9,5.9,GEOGRAPHY OF CHINA,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4103,010,,,"BUTTENFIELD, BARBARA",37,31,100%,5.2,0.9,5.6,0.6,7-9,4.5,5.3,5.5,5.3,5.3,6.0,INTRO GEOG INFO SCIENCE,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4110,020,OL,,"ABDALATI, WALEED",14,11,100%,5.5,0.9,5.8,0.4,10-12,5.1,5.8,5.8,5.5,5.5,6.0,SPEC TPCS IN GEOGRAPHY,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4173,002,,,"TRAVIS, WILLIAM",14,12,100%,5.5,0.5,5.9,0.3,7-9,5.3,5.6,5.9,5.1,5.1,5.9,RESEARCH SEMINAR,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4203,010,,,"BUTTENFIELD, BARBARA",22,20,100%,5.4,0.6,5.7,0.6,7-9,5.1,5.6,5.4,5.4,5.1,5.9,GIS: MODELING APPLICATIO,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4241,010,,,"ANDERSON, SUZANNE",12,10,100%,5.3,0.8,5.6,0.7,7-9,4.9,5.4,5.5,5.0,5.5,5.9,PRIN OF GEOMORPHOLOGY,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4271,001,,,"SERREZE, MARK",22,20,100%,5.6,0.5,5.8,0.4,7-9,4.3,5.6,5.8,4.8,5.5,6.0,THE ARCTIC CLIMATE SYSTE,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4292,001,,,"RIOSMENA, FERNANDO",22,14,100%,4.9,1.2,5.1,1.2,4-6,4.2,4.9,5.5,4.9,4.9,6.0,MIGRTN IMMGRNT ADAPT DEV,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4371,001,,,"BARNARD, HOLLY",33,25,100%,4.8,1.1,5.0,1.1,7-9,4.8,4.7,5.3,4.9,4.9,6.0,FOREST GEOG-PRIN/DYNAMCS,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4712,100,,,"OLOUGHLIN, JOHN",26,21,95%,4.8,1.2,4.9,1.1,7-9,3.6,4.3,4.2,5.1,4.8,5.9,POLITICAL GEOGRAPHY,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,4990,801,,,"TRAVIS, WILLIAM",7,0,,,,,,,,,,,,,SENIOR THESIS,,,,,,,BD,AS,NS,UD,GEOG,TTT,1,,,,
20147,GEOG,5152,001,,,"TRAVIS, WILLIAM",12,10,100%,4.5,1.2,5.2,1.0,4-6,4.4,5.3,5.6,4.1,4.4,5.7,HISTORY & THEORY OF GEOG,,,,,,,BD,AS,NS,GR,GEOG,TTT,1,,,,
20147,GEOG,6402,001,,,"YEH, EMILY",16,16,100%,5.6,0.5,5.6,0.6,10-12,5.6,5.4,5.6,5.8,5.6,5.9,SEM-COMP ENVIR STUDIES,,,,,,,BD,AS,NS,GR,GEOG,TTT,1,,,,
20147,GEOL,1010,005,,,"GE, SHEMIN",140,102,99%,3.9,1.3,3.9,1.5,4-6,3.1,3.5,2.8,3.3,3.9,5.6,INTRODUCTION TO GEOLOGY,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20147,GEOL,2001,010,,,"SMALL TILTON, ERIC",74,48,100%,4.9,1.0,5.2,0.9,4-6,5.2,5.2,5.1,4.5,5.0,5.8,PLANET EARTH,,,,,,,BD,AS,NS,LD,GEOL,TTT,1,,,,
20147,GEOL,3010,010,OL,,"SMYTH, JOSEPH",48,19,100%,4.4,1.3,4.6,1.4,7-9,4.3,4.2,5.2,4.3,4.6,5.7,INTRO TO MINERALOGY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,3030,001,,,"GE, SHEMIN",74,39,100%,4.9,1.0,5.2,1.0,4-6,4.1,4.8,3.6,4.5,5.1,5.8,INTRO TO HYDROGEOLOGY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,3120,010,,,"MUELLER, KARL",50,30,100%,5.4,0.8,5.7,0.7,7-9,4.7,5.5,5.6,5.1,5.3,5.8,STRUCTURAL GEOLOGY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,3410,010,,,"CHIN, KAREN",40,30,100%,4.4,1.2,4.9,1.1,4-6,4.8,4.6,5.1,4.0,4.5,5.8,PALEOBIOLOGY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,3820,001,OL,,"TUCKER, GREGORY",32,17,100%,5.5,0.8,6.0,0.0,7-9,4.3,5.6,5.7,4.8,5.4,6.0,FLUID EARTH,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,4160,001,,,"NEFF, JASON",25,17,100%,5.2,0.6,5.7,0.6,7-9,4.7,5.5,5.5,5.2,5.2,6.0,INTRO TO BIOGEOCHEMISTRY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,4330,002,,,"MOJZSIS, STEPHEN",30,22,100%,5.1,1.0,5.5,0.9,4-6,4.4,5.5,5.2,4.6,4.8,6.0,COSMOCHEMISTRY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,4700,001,,,"WEIMER, PAUL",9,0,,,,,,,,,,,,,SPECIAL GEOLOGICAL TOPIC,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,4700,005,,,"WEIMER, PAUL",16,11,100%,5.7,0.5,5.5,0.5,7-9,5.5,5.8,5.6,4.8,5.5,5.9,SPECIAL GEOLOGICAL TOPIC,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,4711,001,,,"STERN, CHARLES",17,8,100%,6.0,0.0,6.0,0.0,10-12,5.6,5.8,6.0,4.8,5.6,6.0,IGNEOUS/METAMOR FLD GEOL,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,4716,001,,,"TEMPLETON, ALEXIS",16,16,100%,5.8,0.4,5.9,0.3,10-12,4.7,5.8,5.7,5.4,5.6,6.0,ENVIR FIELD GEOCHEMISTRY,,,,,,,BD,AS,NS,UD,GEOL,TTT,1,,,,
20147,GEOL,5110,001,OL,,"ANDERSON, ROBERT",9,7,100%,5.0,1.4,5.7,0.5,4-6,3.7,5.3,6.0,5.6,4.9,6.0,GEOMECHANICS,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20147,GEOL,5700,001,OL,,"WEIMER, PAUL",6,4,100%,3.8,1.0,3.5,1.3,4-6,4.0,3.8,3.8,2.3,3.8,6.0,GEOLOGICAL TOPIC SEMINAR,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20147,GEOL,5700,003,OL,,"SMALL TILTON, ERIC",6,5,100%,4.6,0.5,5.0,0.7,4-6,4.6,4.4,4.8,4.0,4.8,5.8,GEOLOGICAL TOPIC SEMINAR,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20147,GEOL,5700,003,OL,,"GE, SHEMIN",6,5,100%,4.2,0.4,5.2,0.8,4-6,4.8,5.0,5.6,4.2,4.4,6.0,GEOLOGICAL TOPIC SEMINAR,,,,,,,BD,AS,NS,GR,GEOL,TTT,2,,,,
20147,GEOL,5700,004,OL,,"BUDD, DAVID",5,5,100%,5.4,0.5,5.6,0.5,4-6,4.6,5.6,6.0,3.8,5.4,6.0,GEOLOGICAL TOPIC SEMINAR,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20147,GEOL,5700,012,,,"MOJZSIS, STEPHEN",13,12,100%,5.8,0.5,5.8,0.6,4-6,4.8,5.6,5.6,4.8,5.3,5.9,GEOLOGICAL TOPIC SEMINAR,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20147,GEOL,5702,002,OL,,"TUCKER, GREGORY",6,3,100%,5.3,0.6,5.7,0.6,0-3,5.7,5.3,5.7,5.0,4.7,6.0,GEOMORPHOLOGY SEMINAR,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20147,GEOL,5703,001,OL,,"MAHAN, KEVIN",7,5,100%,4.8,0.8,5.6,0.5,0-3,5.2,5.2,5.2,4.2,4.6,6.0,SEMINAR IN TECTONICS,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20147,GEOL,5703,001,OL,,"FLOWERS, REBECCA",7,5,100%,5.0,1.0,5.5,0.6,4-6,5.2,5.6,5.6,4.8,4.8,6.0,SEMINAR IN TECTONICS,,,,,,,BD,AS,NS,GR,GEOL,TTT,2,,,,
20147,GEOL,6310,002,OL,,"BUDD, DAVID",6,2,100%,6.0,0.0,6.0,0.0,10-12,4.0,6.0,6.0,6.0,6.0,6.0,SEDIMENTARY PETROLOGY,,,,,,,BD,AS,NS,GR,GEOL,TTT,1,,,,
20147,GREK,3113,001,,,"REITZAMMER, L",9,8,100%,5.9,0.4,6.0,0.0,10-12,5.6,5.8,6.0,6.0,5.6,6.0,INTERMED CLASS GREEK 1,,,,,,,BD,AS,AH,UD,CLAS,TTT,1,,,,
20147,GRMN,2301,010,,,"GREANEY, PATRICK",152,98,100%,4.5,1.2,4.7,1.1,4-6,4.4,4.5,4.7,4.4,4.7,5.7,INSIDE NAZI GERMANY,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20147,GRMN,2502,010,OL,,"WEBER, BEVERLY",136,56,98%,3.8,1.6,3.9,1.5,7-9,4.7,3.7,4.7,4.1,4.3,5.7,REPRESENTING THE HOLOCAU,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20147,GRMN,2503,010,,,"SCHMIESING, ANN",87,67,97%,5.1,0.9,5.6,0.6,4-6,4.0,5.4,5.4,4.0,5.0,5.9,FAIRY TALES OF GERMANY,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20147,GRMN,2503,130R,,,"SCHMIESING, ANN",19,12,100%,5.4,0.7,5.8,0.5,4-6,4.3,5.6,5.7,4.0,5.4,5.9,FAIRY TALES OF GERMANY,,,,,,,BD,AS,AH,LD,GSAP,TTT,1,,,,
20147,GRMN,2601,001,,,"STIMILLI, DAVIDE",37,28,100%,5.0,1.1,5.4,1.0,7-9,3.5,5.0,5.4,4.7,4.9,6.0,KAFKAESQUE,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20147,GRMN,3110,001,,,"HOECKER, ARNE",12,11,100%,5.5,0.7,5.5,0.5,10-12,4.9,5.5,5.5,5.2,5.5,6.0,AVANT-GARDE TO POSTMOD,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20147,GRMN,4550,001,OL,,"WEBER, BEVERLY",2,1,100%,6.0,,6.0,,4-6,5.0,6.0,6.0,6.0,5.0,6.0,SEM-INTELL/ACAD GRMN CUL,,,,,,,BD,AS,AH,UD,GRMN,TTT,1,,,,
20147,GRMN,5030,001,,,"HOECKER, ARNE",25,24,100%,5.2,0.9,5.4,0.9,7-9,4.6,5.2,5.6,5.3,5.2,5.8,FOUNDATIONS CRIT THEORY,,,,,,,BD,AS,AH,GR,GRMN,TTT,1,,,,
20147,GRMN,5220,001,OL,,"MULLER-SIEVERS, H",12,12,100%,5.0,0.9,5.5,0.8,7-9,3.7,5.3,5.0,5.4,5.3,5.9,SEM: TPCS/AGE OF GOETHE,,,,,,,BD,AS,AH,GR,GRMN,TTT,1,,,,
20147,HEBR,2551,001,,,"SENDEROVICH, ALEKSAN",32,30,100%,4.8,1.0,5.4,0.8,4-6,3.9,5.2,5.7,4.7,4.7,5.9,JEWISH LIT: JEWS COMING,,,,,,,BD,AS,AH,LD,GRMN,TTT,1,,,,
20147,HIST,1010,001,,,"DAUVERD, CELINE",81,63,100%,3.9,1.5,4.0,1.6,4-6,3.7,4.0,4.7,3.8,4.0,5.3,W CIV 1-ANTIQUITY TO 16C,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1010,100,OL,,"BRUCE, SCOTT",119,59,100%,4.4,1.5,5.1,1.3,4-6,3.9,5.1,4.5,4.3,4.4,5.4,W CIV 1-ANTIQUITY TO 16C,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1015,100,,,"FENN, ELIZABETH",197,107,100%,4.9,1.0,5.4,0.9,4-6,3.8,5.1,5.0,4.2,4.7,5.8,HIST OF US TO 1865,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1020,001,,,"GROSS, DAVID L",149,91,100%,4.6,1.1,4.9,1.1,4-6,3.5,4.3,4.5,4.2,4.7,5.8,W CIV 2-16C TO PRESENT,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1025,001,OL,,"ANDREWS, THOMAS",156,75,100%,4.8,1.1,5.1,1.0,7-9,4.1,4.8,4.9,4.5,4.6,5.8,HIST OF US SINCE 1865,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1618,001,,,"KIM, KWANGMIN",71,52,100%,4.1,1.4,4.2,1.4,4-6,3.9,3.9,4.0,3.8,4.3,5.2,INTRO CHINESE HISTORY TO,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1628,001,,,"WESTON, TIMOTHY",93,71,100%,5.3,0.9,5.5,0.8,4-6,4.2,5.3,5.4,4.3,5.3,5.8,INTRO CHINESE HIST SINCE,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1708,001,OL,,"YONEMOTO, MARCIA",95,41,100%,5.0,1.2,5.3,1.2,4-6,4.5,5.2,5.2,4.4,5.0,5.7,INTRO JAPANESE HISTORY,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1800,001,,,"FERRY, ROBERT",45,31,100%,4.8,1.0,5.3,0.9,4-6,4.4,4.7,5.3,4.3,5.0,5.9,INTRO TO GLOBAL HISTORY,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1800,002,OL,,"SUTTER, PAUL",42,25,100%,4.7,1.3,5.2,1.3,7-9,3.7,4.9,5.2,4.8,5.3,6.0,INTRO TO GLOBAL HISTORY,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,1818,001,,,"HALPERIN, LIORA",73,54,100%,4.2,1.4,4.6,1.4,7-9,3.7,4.6,5.2,4.4,4.6,5.7,JEWISH HISTORY: BIBLE TO,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,2015,880,,,"ANDERSON, VIRGINIA D",12,12,100%,4.8,1.0,5.2,0.7,4-6,3.5,4.7,5.6,4.2,5.2,6.0,HISTORY OF EARLY AMERICA,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,2100,002,,,"HANNA, MARTHA",76,50,98%,5.4,0.8,5.8,0.5,4-6,3.8,5.4,5.6,3.8,5.2,6.0,REVOLUTION IN HISTORY,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,2110,002,,,"KIM, KWANGMIN",34,23,100%,4.0,1.2,4.3,1.4,4-6,2.6,3.7,4.4,3.5,4.1,5.6,HISTORY EARLY MODERN SOC,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,2629,880,,,"WEI, WILLIAM",8,7,100%,5.9,0.4,6.0,0.0,10-12,4.4,5.7,5.9,5.4,5.9,6.0,CHINA IN WORLD HISTORY,,,,,,,BD,AS,AH,LD,HIST,TTT,1,,,,
20147,HIST,3012,801,,,"CIARLO, DAVID",17,15,100%,5.3,0.6,5.7,0.5,7-9,4.1,5.3,5.5,5.0,5.3,5.9,SEM: MODERN EUROPE HISTO,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
20147,HIST,3018,801,,,"FERRY, ROBERT",16,14,100%,5.5,0.5,5.7,0.5,7-9,4.5,5.1,5.4,5.4,5.5,5.9,SEM: LATIN AMERICAN HIST,,,,,,,BD,AS,AH,UD,HIST,TTT,1,,,,
