"Date","MP","Rolling_Avg_MP","Season","Player","Team","Position","Age","MPG","G"
"2018-11-05",33.45,32.6666666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-07",28.0666666666667,32.13,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-09",42.3333333333333,33.7266666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-11",0,29.0133333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-12",33.3833333333333,27.4466666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-14",31.7666666666667,27.11,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-17",29.3666666666667,27.37,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-18",29.4333333333333,24.79,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-20",36.5166666666667,32.0933333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-23",32.3166666666667,31.88,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-25",31,31.7266666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-26",21.9833333333333,30.25,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-28",0,24.3633333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-11-30",34.05,23.87,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-04",34.5333333333333,24.3133333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-05",39.3166666666667,25.9766666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-07",33.9166666666667,28.3633333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-10",31.3666666666667,34.6366666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-13",37.15,35.2566666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-15",28.3,34.01,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-19",31.3,32.4066666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-21",37.0333333333333,33.03,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-23",32.8833333333333,33.3333333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-26",42.3,34.3633333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-28",35.0333333333333,35.71,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-30",34.4833333333333,36.3466666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2018-12-31",33.1166666666667,35.5633333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-02",37,36.3866666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-04",31.2,34.1666666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-06",36.85,34.53,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-07",34.1,34.4533333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-09",36.05,35.04,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-12",37,35.04,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-13",35.0666666666667,35.8133333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-16",37.0666666666667,35.8566666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-18",30.5833333333333,35.1533333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-19",0,27.9433333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-21",0,20.5433333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-23",24.8333333333333,18.4966666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-25",38.9,18.8633333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-27",40.3833333333333,20.8233333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-29",36.9,28.2033333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-01-31",33.3166666666667,34.8666666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-02",37.55,37.41,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-05",35.9166666666667,36.8133333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-07",31.7833333333333,35.0933333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-09",29.1333333333333,33.54,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-10",25.7333333333333,32.0233333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-12",33.35,31.1833333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-14",31.5666666666667,30.3133333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-22",32.2833333333333,30.4133333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-24",29.8833333333333,30.5633333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-26",32.4166666666667,31.9,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-02-28",36.3666666666667,32.5033333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-02",36.4,33.47,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-03",41.0666666666667,35.2266666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-05",38.6666666666667,36.9833333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-08",31.8666666666667,36.8733333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-10",30.9833333333333,35.7966666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-13",33.8333333333333,35.2833333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-14",28.7333333333333,32.8166666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-17",38.2166666666667,32.7266666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-20",30.3333333333333,32.42,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-22",39.3,34.0833333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-25",35.2666666666667,34.37,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-26",36.7833333333333,35.98,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-28",32.45,34.8266666666667,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-03-30",37.75,36.31,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-04-01",27.8,34.01,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-04-03",40.0833333333333,34.9733333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-04-05",27.7333333333333,33.1633333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-04-07",40.5,34.7733333333333,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-04-10",32.9333333333333,33.81,"2018-19","Aaron Gordon","Orlando Magic","SF",23,33.8,78
"2019-10-23",28.8833333333333,28.8833333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-10-26",30.4333333333333,29.6583333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-10-28",29.6666666666667,29.6611111111111,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-10-30",28.1666666666667,29.2875,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-01",28.25,29.08,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-02",32.3,29.7633333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-05",28.5666666666667,29.39,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-06",37.3166666666667,30.92,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-08",31.6,31.6066666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-10",30.05,31.9666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-13",36.3333333333333,32.7733333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-15",35.8833333333333,34.2366666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-17",36.55,34.0833333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-20",12.2333333333333,30.21,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-23",0,24.2,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-25",0,16.9333333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-27",0,9.75666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-11-29",31.7333333333333,8.79333333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-01",30.1,12.3666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-03",31.7833333333333,18.7233333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-04",33.5333333333333,25.43,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-06",31.25,31.68,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-09",38.3,32.9933333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-11",34,33.7733333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-13",32.8333333333333,33.9833333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-15",33.2,33.9166666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-17",29.9833333333333,33.6633333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-18",33.4666666666667,32.6966666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-20",29.8,31.8566666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-23",31.3666666666667,31.5633333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-27",34.1333333333333,31.75,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-28",21.4,30.0333333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2019-12-30",0,23.34,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-01",0,17.38,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-03",31.2,17.3466666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-04",33.7333333333333,17.2666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-06",33.1166666666667,19.61,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-08",24.85,24.58,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-10",0,24.58,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-13",29.8833333333333,24.3166666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-15",37.65,25.1,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-16",28.7666666666667,24.23,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-18",35.4,26.34,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-20",32.9666666666667,32.9333333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-22",34.5833333333333,33.8733333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-24",38.3666666666667,34.0166666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-26",33.6,34.9833333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-01-27",33.8,34.6633333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-01",34.1666666666667,34.9033333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-03",37.65,35.5166666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-05",31.1166666666667,34.0666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-06",34.2,34.1866666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-08",32.1666666666667,33.86,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-10",36.8666666666667,34.4,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-12",42.8,35.43,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-21",34.6166666666667,36.13,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-24",41.25,37.54,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-26",40.9166666666667,39.29,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-28",41.0166666666667,40.12,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-02-29",35.9666666666667,38.7533333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-03-02",0,31.83,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-03-04",35.7166666666667,30.7233333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-03-06",37,29.94,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-03-08",35.65,28.8666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-03-10",31.6,27.9933333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-07-31",26,33.1933333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-08-02",24.0833333333333,30.8666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-08-04",33,30.0666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-08-05",20.3333333333333,27.0033333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-08-07",0,20.6833333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-08-09",0,15.4833333333333,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-08-11",0,10.6666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-08-13",0,4.06666666666667,"2019-20","Aaron Gordon","Orlando Magic","SF",24,32.5,62
"2020-12-23",26,26,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2020-12-26",29.65,27.825,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2020-12-27",19.8,25.15,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2020-12-29",22.1666666666667,24.4041666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2020-12-31",20.8166666666667,23.6866666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-02",27.7333333333333,24.0333333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-04",27.9166666666667,23.6866666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-06",27.15,25.1566666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-08",0,20.7233333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-09",35.5333333333333,23.6666666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-11",35.2333333333333,25.1666666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-15",28.7166666666667,25.3266666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-16",30.9166666666667,26.08,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-18",35.95,33.27,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-20",35.6166666666667,33.2866666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-22",37.3833333333333,33.7166666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-24",0,27.9733333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-25",33.5333333333333,28.4966666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-27",26.4166666666667,26.59,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-29",28.7333333333333,25.2133333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-01-31",22.75,22.2866666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-02",0,22.2866666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-05",0,15.58,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-06",0,10.2966666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-09",0,4.55,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-11",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-12",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-14",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-17",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-19",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-21",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-23",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-25",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-02-27",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-01",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-03",0,7.105427357601e-16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-11",13.9333333333333,2.78666666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-12",0,2.78666666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-14",0,2.78666666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-18",31.3666666666667,9.06,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-19",36,16.26,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-21",32.9833333333333,20.07,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-23",35.45,27.16,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-24",33.8833333333333,33.9366666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-26",0,27.6633333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-28",20.6833333333333,24.6,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-03-30",24.55,22.9133333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-01",38.7166666666667,23.5666666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-04",34.5666666666667,23.7033333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-06",22.7833333333333,28.26,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-07",24.05,28.9333333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-09",31.2,30.2633333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-11",31.05,28.73,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-12",23.45,26.5066666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-14",26.55,27.26,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-16",21.75,26.8,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-19",21.6166666666667,24.8833333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-21",29.0333333333333,24.48,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-23",27.2,25.23,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-24",19.6333333333333,23.8466666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-26",22.0833333333333,23.9133333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-28",29.05,25.4,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-04-29",23.8833333333333,24.37,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-05-01",28.1166666666667,24.5533333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-05-03",24.5666666666667,25.54,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-05-05",22.1166666666667,25.5466666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-05-07",30.2333333333333,25.7833333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-05-08",0,21.0066666666667,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
"2021-05-11",28.6,21.1033333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50
