"Date","MP","Rolling_Avg_MP","Season","Player","Team","Position","Age","MPG","G","Travel","Distance","Injury_Indicator","Injury_Severity","Injury_Notes","PG","SG","SF","PF","C","Is_2019_20","Is_2020_21","Is_2021_22","treatment","distance_average","Is_3rd_Game_in_4_Days","Is_4th_Game_in_5_Days","Is_5th_Game_in_7_Days","Season_Phase","Early_Treatment","Mid_Treatment","Late_Treatment","Total_Early_Treatment","Total_Mid_Treatment","Total_Late_Treatment","Rows_In_Phase","Total_Games","Frequency_Early","Frequency_Mid","Frequency_Late","Total_Treatment_Frequency"
2021-01-09,35.8666666666667,33.6433333333333,"2020-21","Gordon Hayward","Charlotte Hornets","SF",30,34,44,1,637,0,0,"",0,0,1,0,0,0,1,0,0,524.5,1,0,0,"Early",0,0,0,0,0,0,6,9,0.166666666666667,0,-Inf,0.111111111111111
2021-03-25,36.1666666666667,36.97,"2020-21","Harrison Barnes","Sacramento Kings","SF",28,36.2,58,0,0,0,0,"",0,0,1,0,0,0,1,0,0,1048.5,1,0,1,"Mid",0,0,0,0,0,0,5,13,0,0,0,0
2018-03-12,28.9333333333333,35.0733333333333,"2017-18","James Harden","Houston Rockets","SG",28,35.4,72,1,224,0,0,"",0,1,0,0,0,0,0,0,1,224,1,0,1,"Late",0,0,1,0,0,1,7,13,0,0,0.285714285714286,0.153846153846154
2018-01-25,35.4833333333333,32.7666666666667,"2017-18","Jeff Teague","Minnesota Timberwolves","PG",29,33,70,1,537,0,0,"",1,0,0,0,0,0,0,0,0,679,1,0,0,"Mid",0,0,0,0,0,0,2,11,0,0,0,0
2020-01-03,34.6833333333333,34.6133333333333,"2019-20","Jimmy Butler","Miami Heat","SG",30,33.8,58,1,201,1,5,"sore lower back (DTD)",0,1,0,0,0,1,0,0,0,563.5,0,0,0,"Mid",0,0,0,0,0,0,4,9,0,0.25,0,0.111111111111111
2021-05-16,0,32.9866666666667,"2020-21","Jrue Holiday","Milwaukee Bucks","PG",30,32.3,59,0,0,0,0,"",1,0,0,0,0,0,1,0,1,246,1,0,1,"Late",0,0,1,0,1,2,8,13,0,1,0.25,0.230769230769231
2022-11-30,38.8,32.63,"2022-23","Julius Randle","New York Knicks","PF",28,35.5,77,1,488,0,0,"",0,0,0,1,0,0,0,0,0,488,1,0,0,"Early",0,0,0,0,0,0,5,12,0,0,0,0
2021-03-25,0,34.2033333333333,"2020-21","Kawhi Leonard","Los Angeles Clippers","PF",29,34.1,52,0,0,0,0,"",0,0,0,1,0,0,1,0,1,1210,1,0,0,"Mid",0,1,0,0,1,0,3,7,0,0.333333333333333,0,0.142857142857143
2018-02-28,24.7666666666667,33.54,"2017-18","Kemba Walker","Charlotte Hornets","PG",27,34.2,80,1,722,0,0,"",1,0,0,0,0,0,0,0,0,361,1,0,1,"Late",0,0,0,0,0,0,5,14,0,0,0,0
2020-03-01,31.2666666666667,27.6766666666667,"2019-20","Kentavious Caldwell-Pope","Los Angeles Lakers","SF",26,25.5,69,1,348,0,0,"",0,0,1,0,0,1,0,0,0,1076,1,0,0,"Late",0,0,0,0,0,0,3,8,0,0,0,0
2017-12-29,39.05,38.3733333333333,"2017-18","Khris Middleton","Milwaukee Bucks","SF",26,36.4,82,1,731,0,0,"",0,0,1,0,0,0,0,0,0,365.5,1,0,0,"Mid",0,0,0,0,0,0,7,15,0,0,0,0
2018-10-29,26.55,32.1266666666667,"2018-19","Klay Thompson","Golden State Warriors","SG",28,34,78,1,718,0,0,"",0,1,0,0,0,0,0,0,0,359,1,0,0,"Early",0,0,0,0,0,0,5,13,0,0,0.166666666666667,0.0769230769230769
2018-10-30,37.45,34.3233333333333,"2018-19","Kyle Lowry","Toronto Raptors","PG",32,34,65,1,434,0,0,"",1,0,0,0,0,0,0,0,0,434,0,0,0,"Early",0,0,0,0,0,0,5,9,0,0,0,0
2018-02-09,31.3333333333333,11.76,"2017-18","Kyrie Irving","Boston Celtics","PG",25,32.2,60,1,394,0,0,"",1,0,0,0,0,0,0,0,0,372,1,0,0,"Late",0,0,0,0,1,0,2,11,0,0.166666666666667,0,0.0909090909090909
2018-11-19,29.7166666666667,34.34,"2018-19","LaMarcus Aldridge","San Antonio Spurs","C",33,33.2,81,1,516,0,0,"",0,0,0,0,1,0,0,0,0,863,0,0,0,"Early",0,0,0,0,0,0,5,12,0,0,0,0
2018-03-14,24.8666666666667,20.5866666666667,"2017-18","Marcin Gortat","Washington Wizards","C",33,25.3,82,1,394,0,0,"",0,0,0,0,1,0,0,0,0,660,0,0,0,"Late",0,0,0,0,0,0,7,15,0,0,0,0
2019-12-21,24.4833333333333,29.4833333333333,"2019-20","Marcus Morris","Los Angeles Clippers","PF",30,31.2,62,1,1091,0,0,"",0,0,0,1,0,1,0,0,0,1091,0,0,0,"Mid",0,0,0,0,0,0,2,5,0,0,0,0
2020-01-05,20.95,21.16,"2019-20","Maurice Harkless","New York Knicks","PF",26,23,62,0,0,0,0,"",0,0,0,1,0,1,0,0,0,0,1,0,0,"Mid",0,0,0,0,0,0,4,11,0,0,0,0
2021-12-18,0,25.6533333333333,"2021-22","Mike Conley","Utah Jazz","PG",34,28.6,72,0,0,0,0,"",1,0,0,0,0,0,0,1,1,0,1,0,0,"Mid",0,1,0,1,1,0,3,8,0.333333333333333,0.666666666666667,1,0.625
2021-02-03,23.75,25.4533333333333,"2020-21","Nicolas Batum","Los Angeles Clippers","SF",32,27.4,67,1,407,0,0,"",0,0,1,0,0,0,1,0,0,203.5,0,0,0,"Early",0,0,0,0,0,0,4,12,0,0,0,0
2023-01-06,35.3833333333333,34.1933333333333,"2022-23","Nikola Jokic","Denver Nuggets","C",27,33.7,69,0,0,0,0,"",0,0,0,0,1,0,0,0,0,346,0,0,0,"Mid",0,0,0,0,0,0,6,10,0,0.333333333333333,0,0.2
2018-11-12,32.05,31.34,"2018-19","Nikola Vucevic","Orlando Magic","C",28,31.4,80,1,204,0,0,"",0,0,0,0,1,0,0,0,0,572.5,1,0,0,"Early",0,0,0,0,0,0,6,14,0,0,0,0
2021-11-11,27.2833333333333,26.76,"2021-22","P.J. Tucker","Miami Heat","PF",36,27.9,71,0,0,0,0,"",0,0,0,1,0,0,0,1,0,421.5,1,0,0,"Early",0,0,0,0,0,0,5,13,0,0.333333333333333,0.4,0.230769230769231
2019-12-22,34.4833333333333,33.28,"2019-20","Paul George","Los Angeles Clippers","SG",29,29.6,48,1,420,0,0,"",0,1,0,0,0,1,0,0,0,815,1,0,0,"Mid",0,0,0,0,0,0,4,6,0,0.25,0,0.166666666666667
2019-12-28,33.3333333333333,24.1766666666667,"2019-20","Ricky Rubio","Phoenix Suns","PG",29,31,65,1,77,0,0,"",1,0,0,0,0,1,0,0,0,364.5,0,0,0,"Mid",0,0,0,2,1,0,3,10,0.666666666666667,0.333333333333333,0.25,0.4
2022-01-10,34.4666666666667,17.2433333333333,"2021-22","Robert Covington","Los Angeles Clippers","SF",31,27.3,71,0,0,0,0,"",0,0,1,0,0,0,0,1,0,0,1,0,0,"Mid",0,0,0,0,0,0,4,13,0,0.25,0,0.0769230769230769
2019-03-03,35.5166666666667,38.0633333333333,"2018-19","Russell Westbrook","Oklahoma City Thunder","PG",30,36,73,1,420,0,0,"",1,0,0,0,0,0,0,0,0,420,1,0,0,"Late",0,0,0,0,0,0,5,11,0,0,0,0
2019-01-06,22.5333333333333,28.4966666666667,"2018-19","Serge Ibaka","Toronto Raptors","C",29,27.2,74,1,434,0,0,"",0,0,0,0,1,0,0,0,0,770.5,1,0,0,"Mid",0,0,0,0,0,0,4,10,0,0,0,0
2018-10-29,24.8333333333333,34.1966666666667,"2018-19","Stephen Curry","Golden State Warriors","PG",30,33.8,69,1,718,0,0,"",1,0,0,0,0,0,0,0,0,359,1,0,0,"Early",0,0,0,0,0,0,2,10,0,0,0.333333333333333,0.2
2021-02-06,29.3333333333333,24.6266666666667,"2020-21","Steven Adams","New Orleans Pelicans","C",27,27.7,58,1,704,0,0,"",0,0,0,0,1,0,1,0,0,704,1,0,0,"Early",0,0,0,0,0,0,3,11,0,0.166666666666667,0,0.0909090909090909
2018-11-17,26.7333333333333,24.1966666666667,"2018-19","Thaddeus Young","Indiana Pacers","PF",30,30.7,81,0,0,0,0,"",0,0,0,1,0,0,0,0,0,433.5,0,0,0,"Early",0,0,0,0,0,0,5,14,0,0,0,0
2022-10-29,31.1666666666667,33.2166666666667,"2022-23","Tobias Harris","Philadelphia 76ers","SF",30,32.9,74,1,439,0,0,"",0,0,1,0,0,0,0,0,0,219.5,1,0,0,"Early",0,0,0,0,0,0,4,11,0,0.5,0.2,0.181818181818182
2019-02-09,30.4166666666667,32.8533333333333,"2018-19","Trevor Ariza","Washington Wizards","SF",33,34,69,1,596,0,0,"",0,0,1,0,0,0,0,0,0,617.5,1,0,0,"Late",0,0,0,0,1,0,4,14,0,0.142857142857143,0,0.0714285714285714
2018-02-07,28.9333333333333,25.39,"2017-18","Tristan Thompson","Cleveland Cavaliers","PF",26,20.2,53,1,897,0,0,"",0,0,0,1,0,0,0,0,0,897,0,0,0,"Mid",0,0,0,0,0,0,5,11,0,0,0,0
2023-02-16,31.9333333333333,37.3933333333333,"2022-23","Zach LaVine","Chicago Bulls","SG",27,35.9,77,1,163,0,0,"",0,1,0,0,0,0,0,0,0,163,1,0,0,"Late",0,0,0,1,0,0,5,13,0.333333333333333,0,0,0.0769230769230769
2018-03-12,23.4333333333333,10.3933333333333,"2017-18","Zach Randolph","Sacramento Kings","PF",36,25.6,59,1,500,0,0,"",0,0,0,1,0,0,0,0,0,696,0,0,0,"Late",0,0,0,0,0,2,4,13,0,0,0.75,0.230769230769231
2021-05-14,0,21.1033333333333,"2020-21","Aaron Gordon","Denver Nuggets","PF",25,27.7,50,0,0,0,0,"",0,0,0,1,0,0,1,0,1,940,1,0,0,"Late",0,0,1,2,0,2,6,12,0.5,0,0.333333333333333,0.333333333333333
2019-12-08,31.15,25.5933333333333,"2019-20","Al Horford","Philadelphia 76ers","PF",33,30.2,67,0,0,0,0,"",0,0,0,1,0,1,0,0,0,63,1,0,0,"Mid",0,0,0,0,0,0,3,7,0,0,0,0
2018-02-12,35.1166666666667,34.21,"2017-18","Andre Drummond","Detroit Pistons","C",24,33.7,78,1,600,0,0,"",0,0,0,0,1,0,0,0,0,600,1,0,0,"Late",0,0,0,0,1,0,5,13,0,0.333333333333333,0,0.0769230769230769
2021-02-09,35.1333333333333,30.06,"2020-21","Andrew Wiggins","Golden State Warriors","SG",25,33.3,71,0,0,0,0,"",0,1,0,0,0,0,1,0,0,126,1,0,0,"Mid",0,0,0,0,0,0,7,15,0,0,0,0
2018-04-07,39.9666666666667,35.3,"2017-18","Anthony Davis","New Orleans Pelicans","PF",24,36.4,75,1,652,0,0,"",0,0,0,1,0,0,0,0,0,986,1,0,0,"Late",0,0,0,0,1,0,6,13,0,0.2,0,0.0769230769230769
2021-12-09,27.6333333333333,30.8733333333333,"2021-22","Bojan Bogdanovic","Utah Jazz","SF",32,30.9,69,1,983,0,0,"",0,0,1,0,0,0,0,1,0,807,0,0,0,"Early",0,0,0,0,0,0,4,12,0,0.4,0.333333333333333,0.25
2019-12-06,39.25,35.2466666666667,"2019-20","Bradley Beal","Washington Wizards","PG",26,36,57,1,926,0,0,"",1,0,0,0,0,1,0,0,0,463,1,0,0,"Early",0,0,0,0,0,0,3,8,0,0,0,0
2023-01-29,0,5.13,"2022-23","Brandon Ingram","New Orleans Pelicans","SF",25,34.2,45,0,0,0,0,"",0,0,1,0,0,0,0,0,1,0,0,0,0,"Mid",0,1,0,0,1,0,1,7,0,1,0.333333333333333,0.285714285714286
2022-12-03,32.15,29.5166666666667,"2022-23","Brook Lopez","Milwaukee Bucks","C",34,30.4,78,1,664,0,0,"",0,0,0,0,1,0,0,0,0,702,1,0,0,"Early",0,0,0,0,0,0,3,13,0,0,0,0
2021-05-08,32.6166666666667,33.73,"2020-21","C.J. McCollum","Portland Trail Blazers","SG",29,34,47,0,0,0,0,"",0,1,0,0,0,0,1,0,0,1025.5,1,0,1,"Late",0,0,0,0,0,0,7,10,0,0,0,0
2020-02-01,32.0166666666667,36.07,"2019-20","Carmelo Anthony","Portland Trail Blazers","PF",35,32.8,58,1,821,0,0,"",0,0,0,1,0,1,0,0,1,821,1,0,0,"Late",0,0,1,1,0,1,4,7,0.5,0,0.25,0.285714285714286
2021-03-19,33.6166666666667,29.6933333333333,"2020-21","Chris Paul","Phoenix Suns","PG",35,31.4,70,0,0,0,0,"",1,0,0,0,0,0,1,0,0,0,0,0,0,"Mid",0,0,0,1,0,0,5,17,0.166666666666667,0,0.166666666666667,0.117647058823529
2018-02-12,30.0333333333333,31.7366666666667,"2017-18","Courtney Lee","New York Knicks","PG",32,30.4,76,1,584,0,0,"",1,0,0,0,0,0,0,0,0,512,0,0,0,"Late",0,0,0,0,0,0,3,14,0,0,0,0
2018-10-30,27.6,35.8433333333333,"2018-19","Damian Lillard","Portland Trail Blazers","PG",28,35.5,80,1,867,0,0,"",1,0,0,0,0,0,0,0,0,947,1,0,0,"Early",0,0,0,0,0,0,3,12,0,0,0.25,0.0833333333333333
2020-01-07,0,17.7866666666667,"2019-20","Danilo Gallinari","Oklahoma City Thunder","PF",31,29.6,62,0,0,0,0,"",0,0,0,1,0,1,0,0,1,358,1,0,0,"Mid",0,1,0,0,2,0,2,9,0,1,0.75,0.555555555555556
2018-10-30,34.9666666666667,30.31,"2018-19","Danny Green","Toronto Raptors","SG",31,27.7,80,1,434,0,0,"",0,1,0,0,0,0,0,0,0,434,0,0,0,"Early",0,0,0,0,0,0,5,12,0,0.2,0,0.0833333333333333
2018-11-19,30.6166666666667,37.18,"2018-19","DeMar DeRozan","San Antonio Spurs","SF",29,34.9,77,1,516,0,0,"",0,0,1,0,0,0,0,0,0,863,0,0,0,"Early",0,0,0,0,0,0,5,11,0,0,0,0
2018-11-13,0,16.19,"2018-19","Draymond Green","Golden State Warriors","PF",28,31.3,66,0,0,0,0,"",0,0,0,1,0,0,0,0,1,339,1,0,0,"Early",1,0,0,1,0,0,3,11,0.333333333333333,0,0.166666666666667,0.181818181818182
2021-12-28,33.15,27.8433333333333,"2021-22","Eric Gordon","Houston Rockets","SF",33,29.3,57,1,927,0,0,"",0,0,1,0,0,0,0,1,0,678.5,0,0,0,"Mid",0,0,0,3,1,0,5,11,1,0.6,1,0.818181818181818
2022-12-28,22.4666666666667,4.11,"2022-23","Gary Harris","Orlando Magic","SG",28,24.7,48,1,964,0,0,"",0,1,0,0,0,0,0,0,0,482,0,0,0,"Mid",0,0,0,1,0,0,5,9,0.5,0,0,0.111111111111111
2019-11-02,36.4333333333333,32.1583333333333,"2019-20","Giannis Antetokounmpo","Milwaukee Bucks","PF",25,30.4,63,1,1072,0,0,"",0,0,0,1,0,1,0,0,0,1095,1,0,0,"Early",0,0,0,0,0,0,3,8,0,0,0,0
2021-01-14,0,36.02,"2020-21","Gordon Hayward","Charlotte Hornets","SF",30,34,44,0,0,0,0,"",0,0,1,0,0,0,1,0,1,0,1,0,1,"Early",1,0,0,1,0,0,6,9,0.166666666666667,0,-Inf,0.111111111111111
2021-04-03,34.6333333333333,36.2433333333333,"2020-21","Harrison Barnes","Sacramento Kings","SF",28,36.2,58,0,0,0,0,"",0,0,1,0,0,0,1,0,0,726.5,1,0,0,"Late",0,0,0,0,0,0,4,13,0,0,0,0
2018-03-18,36.75,26.32,"2017-18","James Harden","Houston Rockets","SG",28,35.4,72,1,1045,0,0,"",0,1,0,0,0,0,0,0,0,686.5,1,0,0,"Late",0,0,0,0,0,1,7,13,0,0,0.285714285714286,0.153846153846154
2018-01-30,30.6166666666667,30.8733333333333,"2017-18","Jeff Teague","Minnesota Timberwolves","PG",29,33,70,1,735,0,0,"",1,0,0,0,0,0,0,0,0,820.5,1,0,1,"Mid",0,0,0,0,0,0,2,11,0,0,0,0
2020-01-20,0,33.3666666666667,"2019-20","Jimmy Butler","Miami Heat","SG",30,33.8,58,0,0,0,0,"",0,1,0,0,0,1,0,0,1,420,1,0,0,"Mid",0,1,0,0,1,0,4,9,0,0.25,0,0.111111111111111
2018-04-01,0,0,"2017-18","John Wall","Washington Wizards","PG",27,34.4,41,0,0,0,0,"",1,0,0,0,0,0,0,0,1,399,1,0,0,"Late",0,0,1,0,0,1,2,5,-Inf,0,1,0.4
2019-12-14,28.7333333333333,20.4233333333333,"2019-20","Jonas Valanciunas","Memphis Grizzlies","C",27,26.4,70,0,0,0,0,"",0,0,0,0,1,1,0,0,0,631,1,0,0,"Mid",0,0,0,0,0,0,4,9,0,0.25,0,0.111111111111111
2022-12-04,35.1333333333333,35.22,"2022-23","Julius Randle","New York Knicks","PF",28,35.5,77,0,0,0,0,"",0,0,0,1,0,0,0,0,0,0,0,0,0,"Early",0,0,0,0,0,0,5,12,0,0,0,0
2022-01-19,34.3333333333333,34.3366666666667,"2021-22","Karl-Anthony Towns","Minnesota Timberwolves","C",26,33.5,74,1,748,0,0,"",0,0,0,0,1,0,0,1,0,884.5,1,0,0,"Mid",0,0,0,0,0,0,2,11,0,0,0,0
2021-03-30,35.3666666666667,26.23,"2020-21","Kawhi Leonard","Los Angeles Clippers","PF",29,34.1,52,0,0,0,0,"",0,0,0,1,0,0,1,0,0,0,1,0,0,"Late",0,0,0,0,1,0,2,7,0,0.333333333333333,0,0.142857142857143
2018-03-22,27.9333333333333,35.4533333333333,"2017-18","Kemba Walker","Charlotte Hornets","PG",27,34.2,80,1,533,0,0,"",1,0,0,0,0,0,0,0,0,305.5,1,0,0,"Late",0,0,0,0,0,0,5,14,0,0,0,0
2020-12-28,28.55,23.6,"2020-21","Kentavious Caldwell-Pope","Los Angeles Lakers","SG",27,28.4,67,0,0,0,0,"",0,1,0,0,0,0,1,0,0,0,1,0,0,"Early",0,0,0,0,0,0,3,12,0,0,0,0
2018-01-06,42.0833333333333,38.2233333333333,"2017-18","Khris Middleton","Milwaukee Bucks","SF",26,36.4,82,1,639,0,0,"",0,0,1,0,0,0,0,0,0,319.5,1,0,0,"Mid",0,0,0,0,0,0,7,15,0,0,0,0
2018-11-13,38.2666666666667,33.5066666666667,"2018-19","Klay Thompson","Golden State Warriors","SG",28,34,78,1,339,0,0,"",0,1,0,0,0,0,0,0,0,339,1,0,0,"Early",0,0,0,0,0,0,5,13,0,0,0.166666666666667,0.0769230769230769
2018-11-05,28.95,34.84,"2018-19","Kyle Lowry","Toronto Raptors","PG",32,34,65,1,582,0,0,"",1,0,0,0,0,0,0,0,0,474,1,0,0,"Early",0,0,0,0,0,0,5,9,0,0,0,0
2018-02-24,34.85,30.2266666666667,"2017-18","Kyrie Irving","Boston Celtics","PG",25,32.2,60,1,488,0,0,"",1,0,0,0,0,0,0,0,0,552.5,0,0,0,"Late",0,0,0,0,1,0,2,11,0,0.166666666666667,0,0.0909090909090909
2018-11-24,30.5833333333333,35.46,"2018-19","LaMarcus Aldridge","San Antonio Spurs","C",33,33.2,81,1,246,0,0,"",0,0,0,0,1,0,0,0,0,623,1,0,1,"Early",0,0,0,0,0,0,5,12,0,0,0,0
2019-11-13,26.4833333333333,37.28,"2019-20","LeBron James","Los Angeles Lakers","PG",35,34.6,67,1,366,0,0,"",1,0,0,0,0,1,0,0,0,366,1,0,0,"Early",0,0,0,0,0,0,2,8,0,0.333333333333333,0,0.125
2018-04-01,24.1333333333333,22.6333333333333,"2017-18","Marcin Gortat","Washington Wizards","C",33,25.3,82,1,596,0,0,"",0,0,0,0,1,0,0,0,0,497.5,1,0,0,"Late",0,0,0,0,0,0,7,15,0,0,0,0
2020-01-22,27.1833333333333,16.5366666666667,"2019-20","Maurice Harkless","New York Knicks","PF",26,23,62,1,716,0,0,"",0,0,0,1,0,1,0,0,0,580.5,0,0,0,"Late",0,0,0,0,0,0,3,11,0,0,0,0
2021-10-23,16.2,25.8166666666667,"2021-22","Myles Turner","Indiana Pacers","C",25,29.4,42,1,492,0,0,"",0,0,0,0,1,0,0,1,0,412,1,0,0,"Early",0,0,0,0,0,0,5,7,0.2,0,-Inf,0.142857142857143
2023-01-18,31.2,26.7233333333333,"2022-23","Nikola Jokic","Denver Nuggets","C",27,33.7,69,0,0,1,6,"placed on IL with left hamstring injury",0,0,0,0,1,0,0,0,0,0,1,0,0,"Mid",0,0,0,0,0,0,6,10,0,0.333333333333333,0,0.2
2018-11-18,31.6166666666667,32.5566666666667,"2018-19","Nikola Vucevic","Orlando Magic","C",28,31.4,80,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,"Early",0,0,0,0,0,0,6,14,0,0,0,0
2021-11-18,31.8,30.2333333333333,"2021-22","P.J. Tucker","Miami Heat","PF",36,27.9,71,0,0,0,0,"",0,0,0,1,0,0,0,1,0,612.5,1,0,0,"Early",0,0,0,0,0,0,5,13,0,0.333333333333333,0.4,0.230769230769231
2020-01-05,26.05,32.93,"2019-20","Paul George","Los Angeles Clippers","SG",29,29.6,48,0,0,1,25,"placed on IL with strained left hamstring",0,1,0,0,0,1,0,0,1,0,1,0,0,"Mid",0,1,0,0,1,0,4,6,0,0.25,0,0.166666666666667
2020-02-03,18.7166666666667,28.8833333333333,"2019-20","Ricky Rubio","Phoenix Suns","PG",29,31,65,1,740,0,0,"",1,0,0,0,0,1,0,0,1,740,1,0,0,"Late",0,0,1,2,1,1,4,10,0.666666666666667,0.333333333333333,0.25,0.4
2022-01-26,0,36.3866666666667,"2021-22","Robert Covington","Los Angeles Clippers","SF",31,27.3,71,0,0,0,0,"",0,0,1,0,0,0,0,1,1,2109,1,0,0,"Mid",0,1,0,0,1,0,4,13,0,0.25,0,0.0769230769230769
