game_date,at_bat_number,pitch_number,stand,pitch_type,pitch_name,release_speed,effective_speed,release_spin_rate,description,launch_speed,launch_angle,events
4/14/2019,36,5,L,SL,Slider,85.3,84,2498,swinging_strike_blocked,null,null,strikeout
4/14/2019,37,1,L,KC,Knuckle Curve,81.7,79.3,2621,called_strike,null,null,null
4/14/2019,37,2,L,CH,Changeup,85.6,84,1875,foul,null,null,null
4/14/2019,37,3,L,KC,Knuckle Curve,85.6,83.6,2577,foul,null,null,null
4/14/2019,37,4,L,FF,4-Seam Fastball,96.8,93.7,2170,ball,null,null,null
4/14/2019,37,5,L,KC,Knuckle Curve,83.4,81.9,2791,called_strike,null,null,strikeout
4/14/2019,38,1,R,SL,Slider,87.7,85.5,2427,ball,null,null,null
4/14/2019,38,2,R,FF,4-Seam Fastball,95.1,94.2,2160,foul,null,null,null
4/14/2019,38,3,R,FT,2-Seam Fastball,95.2,92.9,2011,hit_into_play,94.3,-16,field_out
4/14/2019,42,1,R,FF,4-Seam Fastball,94.8,93.3,2158,called_strike,null,null,null
4/14/2019,42,2,R,CH,Changeup,83,80.6,1561,hit_by_pitch,null,null,hit_by_pitch
4/14/2019,43,1,L,FT,2-Seam Fastball,95.7,94.8,2164,ball,null,null,null
4/14/2019,43,2,L,FF,4-Seam Fastball,96.8,95.2,2250,hit_into_play,91.3,34,field_out
4/14/2019,44,1,L,FF,4-Seam Fastball,96.6,94.8,2119,called_strike,null,null,null
4/14/2019,44,2,L,FF,4-Seam Fastball,95.3,93.2,2095,ball,null,null,null
4/14/2019,44,3,L,KC,Knuckle Curve,82.8,80.9,2685,foul,null,null,null
4/14/2019,44,4,L,FT,2-Seam Fastball,96.2,95.2,2150,hit_into_play,82.9,-21,field_out
4/14/2019,45,1,L,KC,Knuckle Curve,83.4,80.9,2592,called_strike,null,null,null
4/14/2019,45,2,L,KC,Knuckle Curve,84.4,82.5,2660,ball,null,null,null
4/14/2019,45,3,L,SL,Slider,85.3,83.7,2397,called_strike,null,null,null
4/14/2019,45,4,L,KC,Knuckle Curve,83.9,82.2,2682,hit_into_play,101,21,field_out
4/14/2019,49,1,L,FF,4-Seam Fastball,93.5,91.1,1995,called_strike,null,null,null
4/14/2019,49,2,L,KC,Knuckle Curve,82.4,80,2522,ball,null,null,null
4/14/2019,49,3,L,SL,Slider,84.5,83,2365,hit_into_play,88.9,-16,field_out
4/14/2019,50,1,R,SL,Slider,84.9,82.5,2381,hit_into_play,79.6,36,field_out
4/14/2019,51,1,L,FT,2-Seam Fastball,94.3,92.4,2125,ball,null,null,null
4/14/2019,51,2,L,FT,2-Seam Fastball,93.2,91.6,2155,ball,null,null,null
4/14/2019,51,3,L,FF,4-Seam Fastball,94.1,92.4,2213,called_strike,null,null,null
4/14/2019,51,4,L,SL,Slider,83.3,81.9,2237,ball,null,null,null
4/14/2019,51,5,L,FF,4-Seam Fastball,94.9,93.5,2081,hit_into_play,92.4,0,field_out
4/14/2019,55,1,L,FT,2-Seam Fastball,92,89.6,2074,hit_into_play,100.7,3,field_out
4/14/2019,56,1,R,FF,4-Seam Fastball,94.4,91.9,2075,called_strike,null,null,null
4/14/2019,56,2,R,KC,Knuckle Curve,82.1,79.5,2523,called_strike,null,null,null
4/14/2019,57,1,R,FT,2-Seam Fastball,93.6,91.4,2131,swinging_strike,null,null,null
4/14/2019,57,2,R,FF,4-Seam Fastball,95.4,93.3,2264,foul_tip,null,null,null
4/14/2019,57,3,R,KC,Knuckle Curve,84.1,82.8,2708,swinging_strike_blocked,null,null,strikeout
4/14/2019,58,1,L,KC,Knuckle Curve,83.7,81.8,2715,swinging_strike,null,null,null
4/14/2019,58,2,L,KC,Knuckle Curve,84.2,82.7,2742,swinging_strike,null,null,null
4/14/2019,58,3,L,FF,4-Seam Fastball,96.9,95.6,2273,ball,null,null,null
4/14/2019,58,4,L,KC,Knuckle Curve,85.3,83.4,2735,foul,null,null,null
4/14/2019,58,5,L,KC,Knuckle Curve,84.9,82.6,2626,hit_into_play,76.3,4,field_out
4/14/2019,63,1,L,SL,Slider,84.2,82,2259,called_strike,null,null,null
4/14/2019,63,2,L,KC,Knuckle Curve,82.5,80.6,2615,foul,null,null,null
4/14/2019,63,3,L,KC,Knuckle Curve,83.2,81.4,2698,foul,null,null,null
4/14/2019,63,4,L,FF,4-Seam Fastball,95.5,93.5,2160,ball,null,null,null
4/14/2019,63,5,L,KC,Knuckle Curve,84.1,82,2658,hit_into_play,86.9,30,field_out
4/14/2019,64,1,L,FT,2-Seam Fastball,94.1,92.5,2048,foul,null,null,null
4/14/2019,64,2,L,FF,4-Seam Fastball,95.6,93.2,2216,ball,null,null,null
4/14/2019,64,3,L,SL,Slider,85.3,82.7,2296,called_strike,null,null,null
4/14/2019,64,4,L,KC,Knuckle Curve,83.6,80.7,2697,ball,null,null,null
4/14/2019,64,5,L,FF,4-Seam Fastball,94.9,93.2,1953,called_strike,null,null,strikeout
4/14/2019,65,1,L,FT,2-Seam Fastball,93.8,91.4,1980,foul,null,null,null
4/14/2019,65,2,L,KC,Knuckle Curve,84.4,82.2,2480,ball,null,null,null
4/14/2019,65,3,L,FF,4-Seam Fastball,95.6,93.8,2196,foul,null,null,null
4/14/2019,65,4,L,FF,4-Seam Fastball,97.1,95.3,2138,foul,null,null,null
4/14/2019,65,5,L,KC,Knuckle Curve,87.5,85.8,2700,foul,null,null,null
4/14/2019,65,6,L,FF,4-Seam Fastball,97.2,96.7,2130,foul,null,null,null
4/14/2019,65,7,L,KC,Knuckle Curve,85.7,84.2,2672,hit_into_play,63.2,-39,field_out
4/19/2019,1,1,R,FF,4-Seam Fastball,94.3,93.8,2202,called_strike,null,null,null
4/19/2019,1,2,R,FF,4-Seam Fastball,95.5,93.8,2163,foul,null,null,null
4/19/2019,1,3,R,FF,4-Seam Fastball,96.1,95.3,2296,hit_into_play_no_out,81.2,21,single
4/19/2019,2,1,R,FF,4-Seam Fastball,96,94.9,2243,foul,null,null,null
4/19/2019,2,2,R,SL,Slider,87.9,87,2488,blocked_ball,null,null,null
4/19/2019,2,3,R,SL,Slider,86.1,84.1,2433,swinging_strike,null,null,null
4/19/2019,2,4,R,SL,Slider,85.8,84.9,2506,hit_into_play,83.9,27,field_out
4/19/2019,3,1,L,FF,4-Seam Fastball,96.9,95.4,2304,ball,null,null,null
4/19/2019,3,2,L,FT,2-Seam Fastball,95.9,94.5,2225,ball,null,null,null
4/19/2019,3,3,L,FT,2-Seam Fastball,96.2,94.8,2222,hit_into_play_no_out,109.2,3,single
4/19/2019,4,1,R,FT,2-Seam Fastball,95.5,95.2,2250,ball,null,null,null
4/19/2019,4,2,R,SL,Slider,87.9,86.9,2396,ball,null,null,null
4/19/2019,4,3,R,SL,Slider,89,88,2383,swinging_strike,null,null,null
4/19/2019,4,4,R,FT,2-Seam Fastball,95.2,94,2185,foul,null,null,null
4/19/2019,4,5,R,KC,Knuckle Curve,87,85.8,2732,foul,null,null,null
4/19/2019,4,6,R,KC,Knuckle Curve,86,85.2,2717,foul,null,null,null
4/19/2019,4,7,R,SL,Slider,88.1,87.3,2512,foul,null,null,null
4/19/2019,4,8,R,KC,Knuckle Curve,86.3,85.1,2714,hit_into_play_score,85.1,11,single
4/19/2019,5,1,R,FT,2-Seam Fastball,95.2,93.8,2185,called_strike,null,null,null
4/19/2019,5,2,R,SL,Slider,87.5,86.1,2496,swinging_strike_blocked,null,null,null
4/19/2019,5,3,R,KC,Knuckle Curve,86.8,85.4,2585,swinging_strike_blocked,null,null,strikeout
4/19/2019,6,1,L,SL,Slider,86.1,84.9,2443,ball,null,null,null
4/19/2019,6,2,L,FF,4-Seam Fastball,95.1,94,2207,called_strike,null,null,null
4/19/2019,6,3,L,KC,Knuckle Curve,84,82.5,2691,swinging_strike,null,null,null
4/19/2019,6,4,L,KC,Knuckle Curve,85.8,84.6,2770,foul,null,null,null
4/19/2019,6,5,L,KC,Knuckle Curve,86.5,85.4,2423,swinging_strike,null,null,strikeout
4/19/2019,11,1,L,FF,4-Seam Fastball,93.7,92.1,2160,hit_into_play,null,null,field_out
4/19/2019,12,1,R,FF,4-Seam Fastball,96.7,95.6,2261,ball,null,null,null
4/19/2019,12,2,R,FF,4-Seam Fastball,95.8,94.8,2183,ball,null,null,null
4/19/2019,12,3,R,FF,4-Seam Fastball,94.2,92.9,2190,ball,null,null,null
4/19/2019,12,4,R,FF,4-Seam Fastball,94.6,93.2,2107,hit_into_play_no_out,76.3,19,single
4/19/2019,13,1,R,FF,4-Seam Fastball,93.1,91.6,2185,blocked_ball,null,null,null
4/19/2019,13,2,R,FF,4-Seam Fastball,94.6,94.1,2246,called_strike,null,null,null
4/19/2019,13,3,R,SL,Slider,85.6,84.7,2339,foul_bunt,null,null,null
4/19/2019,13,4,R,SL,Slider,88.2,86.5,2555,hit_into_play,82.9,-21,field_out
4/19/2019,14,1,R,SL,Slider,87,86,2349,foul,null,null,null
4/19/2019,14,2,R,SL,Slider,88.9,87.8,2498,ball,null,null,null
4/19/2019,14,3,R,SL,Slider,88.2,87.3,2424,swinging_strike,null,null,null
4/19/2019,14,4,R,SL,Slider,87.2,86.1,2810,swinging_strike_blocked,null,null,strikeout
4/19/2019,20,1,R,FF,4-Seam Fastball,94,92.2,2124,ball,null,null,null
4/19/2019,20,2,R,FT,2-Seam Fastball,92.8,91.4,2156,foul,null,null,null
4/19/2019,20,3,R,SL,Slider,87.6,86.9,2376,swinging_strike,null,null,null
4/19/2019,20,4,R,KC,Knuckle Curve,86.4,84.9,2786,ball,null,null,null
4/19/2019,20,5,R,FF,4-Seam Fastball,96.4,95.6,2165,foul,null,null,null
4/19/2019,20,6,R,SL,Slider,87.3,85.6,2418,hit_into_play_no_out,98.6,12,single
4/19/2019,21,1,L,FT,2-Seam Fastball,96.6,95.8,2245,called_strike,null,null,null
4/19/2019,21,2,L,KC,Knuckle Curve,85,83.9,2720,hit_into_play_no_out,null,null,single
4/19/2019,22,1,R,FT,2-Seam Fastball,96.2,95,2272,called_strike,null,null,null
4/19/2019,22,2,R,FT,2-Seam Fastball,94.2,94.2,2015,hit_into_play,95.7,-10,grounded_into_double_play
4/19/2019,23,1,R,SL,Slider,88.6,87.6,2472,blocked_ball,null,null,null
4/19/2019,23,2,R,SL,Slider,86.7,85.3,2358,swinging_strike,null,null,null
4/19/2019,23,3,R,FF,4-Seam Fastball,94.6,94.4,2164,hit_into_play,105.7,9,field_out
4/19/2019,28,1,L,KC,Knuckle Curve,80.1,79.1,2534,called_strike,null,null,null
4/19/2019,28,2,L,FF,4-Seam Fastball,93.5,92.7,2241,foul,null,null,null
4/19/2019,28,3,L,KC,Knuckle Curve,84.7,83.2,2650,swinging_strike_blocked,null,null,strikeout
4/19/2019,29,1,L,SL,Slider,84.3,83.3,2364,swinging_strike,null,null,null
4/19/2019,29,2,L,FF,4-Seam Fastball,94.4,93,2226,called_strike,null,null,null
4/19/2019,29,3,L,KC,Knuckle Curve,85.3,83.8,2753,swinging_strike_blocked,null,null,strikeout
4/19/2019,30,1,R,FF,4-Seam Fastball,96.9,96.4,2293,called_strike,null,null,null
4/19/2019,30,2,R,KC,Knuckle Curve,86.4,84.6,2648,foul,null,null,null
4/19/2019,30,3,R,KC,Knuckle Curve,85.8,84.2,2665,foul,null,null,null
4/19/2019,30,4,R,SL,Slider,87.1,85.7,2446,hit_into_play_no_out,96.6,1,single
4/19/2019,31,1,R,FT,2-Seam Fastball,92.9,91.8,2200,ball,null,null,null
4/19/2019,31,2,R,SL,Slider,85.8,85.3,2365,swinging_strike,null,null,null
4/19/2019,31,3,R,FF,4-Seam Fastball,94.9,93.7,2183,ball,null,null,null
4/19/2019,31,4,R,FF,4-Seam Fastball,93.3,92.1,2135,ball,null,null,null
4/19/2019,31,5,R,FF,4-Seam Fastball,93.2,92.5,2141,foul,null,null,null
4/19/2019,31,6,R,FF,4-Seam Fastball,94.4,93.9,2178,ball,null,null,walk
4/19/2019,32,1,R,FT,2-Seam Fastball,93.5,92.3,1988,ball,null,null,null
4/19/2019,32,2,R,SL,Slider,86.7,85.8,2358,called_strike,null,null,null
4/19/2019,32,3,R,FF,4-Seam Fastball,94.4,93.4,2240,ball,null,null,null
4/19/2019,32,4,R,SL,Slider,85.3,84.1,2339,swinging_strike,null,null,null
4/19/2019,32,5,R,KC,Knuckle Curve,87.4,85.9,2682,blocked_ball,null,null,null
4/19/2019,32,6,R,SL,Slider,85.3,84.1,2395,ball,null,null,walk
4/19/2019,33,1,R,SL,Slider,88.1,87.3,2453,blocked_ball,null,null,null
4/19/2019,33,2,R,SL,Slider,87.1,86,2430,swinging_strike,null,null,null
4/19/2019,33,3,R,KC,Knuckle Curve,83.7,82.6,2647,blocked_ball,null,null,null
4/19/2019,33,4,R,FF,4-Seam Fastball,94.5,93.8,2208,called_strike,null,null,null
4/19/2019,33,5,R,KC,Knuckle Curve,84.6,83.1,2625,hit_into_play,88.2,3,force_out
4/19/2019,38,1,L,SL,Slider,86.3,85.2,2425,hit_into_play_no_out,107.3,6,single
4/19/2019,39,1,R,FF,4-Seam Fastball,95.4,94.5,2255,ball,null,null,null
4/19/2019,39,2,R,FT,2-Seam Fastball,94.3,92.9,2188,called_strike,null,null,null
4/19/2019,39,3,R,SL,Slider,86.6,85.6,2386,foul,null,null,null
4/19/2019,39,4,R,FT,2-Seam Fastball,94.2,92.7,2160,hit_into_play_no_out,77.3,22,single
4/19/2019,40,1,R,FF,4-Seam Fastball,96.1,94.5,2235,called_strike,null,null,null
4/19/2019,40,2,R,KC,Knuckle Curve,87.3,85.9,2661,swinging_strike,null,null,null
4/19/2019,40,3,R,KC,Knuckle Curve,87.8,86,2685,foul,null,null,null
4/19/2019,40,4,R,KC,Knuckle Curve,86.7,85.5,2776,hit_into_play_score,104,20,sac_fly
4/19/2019,41,1,L,FF,4-Seam Fastball,94.6,93.5,2220,hit_into_play,66.4,-11,force_out
4/19/2019,42,1,L,FF,4-Seam Fastball,94.7,93.2,2280,hit_into_play_no_out,102.3,-5,single
4/19/2019,43,1,R,SL,Slider,87.1,85.6,2404,ball,null,null,null
4/19/2019,43,2,R,FT,2-Seam Fastball,94,92.7,2131,foul,null,null,null
4/19/2019,43,3,R,SL,Slider,88,86.7,2342,blocked_ball,null,null,null
4/19/2019,43,4,R,FF,4-Seam Fastball,95.7,94.2,2310,ball,null,null,null
4/19/2019,43,5,R,FT,2-Seam Fastball,94.4,93.6,2213,hit_into_play,80,69,field_out
4/24/2019,1,1,L,FF,4-Seam Fastball,93.6,92.3,2251,ball,null,null,null
4/24/2019,1,2,L,FF,4-Seam Fastball,94.3,92.3,2149,called_strike,null,null,null
4/24/2019,1,3,L,FT,2-Seam Fastball,94.2,92.2,2102,hit_into_play,82.9,-21,field_out
4/24/2019,2,1,R,FF,4-Seam Fastball,95.4,93.1,2290,hit_into_play,104.1,15,field_out
4/24/2019,3,1,L,FF,4-Seam Fastball,95.5,93.2,2278,called_strike,null,null,null
4/24/2019,3,2,L,KC,Knuckle Curve,83.9,81.9,2616,ball,null,null,null
4/24/2019,3,3,L,FF,4-Seam Fastball,96.5,95.2,2309,hit_into_play,83.6,43,field_out
4/24/2019,8,1,L,FF,4-Seam Fastball,93.7,93.2,2213,ball,null,null,null
4/24/2019,8,2,L,FF,4-Seam Fastball,95.3,93.8,2196,ball,null,null,null
4/24/2019,8,3,L,FF,4-Seam Fastball,96.7,95.1,2298,foul,null,null,null
4/24/2019,8,4,L,FF,4-Seam Fastball,96.1,94.3,2265,hit_into_play_no_out,85.3,25,double
4/24/2019,9,1,R,SL,Slider,84.8,83,2441,ball,null,null,null
4/24/2019,9,2,R,SL,Slider,84.5,82.9,2332,ball,null,null,null
4/24/2019,9,3,R,FF,4-Seam Fastball,95,93,2295,foul,null,null,null
4/24/2019,9,4,R,FF,4-Seam Fastball,96.4,94.5,2416,hit_into_play,83.4,28,field_out
4/24/2019,10,1,R,FF,4-Seam Fastball,96.3,94,2466,called_strike,null,null,null
4/24/2019,10,2,R,SL,Slider,86.5,85.8,2314,called_strike,null,null,null
4/24/2019,10,3,R,SL,Slider,86.2,85.1,2342,ball,null,null,null
4/24/2019,10,4,R,KC,Knuckle Curve,85.4,83.8,2746,swinging_strike_blocked,null,null,strikeout
4/24/2019,11,1,R,KC,Knuckle Curve,85.1,83.6,2650,hit_into_play_score,92,6,double
4/24/2019,12,1,R,FF,4-Seam Fastball,94.6,93.8,2270,called_strike,null,null,null
4/24/2019,12,2,R,FF,4-Seam Fastball,95.7,93.6,2330,hit_into_play,94.3,-10,field_out
4/24/2019,18,1,L,SL,Slider,84.6,83,2315,called_strike,null,null,null
4/24/2019,18,2,L,FF,4-Seam Fastball,96.4,94.7,2285,called_strike,null,null,null
4/24/2019,18,3,L,FF,4-Seam Fastball,97.3,94.4,2212,ball,null,null,null
4/24/2019,18,4,L,KC,Knuckle Curve,86,84,2745,hit_into_play,82.9,-21,field_out
4/24/2019,19,1,L,CH,Changeup,86.1,84.7,1826,ball,null,null,null
4/24/2019,19,2,L,CH,Changeup,85.7,84.5,1663,foul,null,null,null
4/24/2019,19,3,L,FF,4-Seam Fastball,97.5,96.1,2381,ball,null,null,null
4/24/2019,19,4,L,FF,4-Seam Fastball,96.2,94.1,2350,hit_into_play,91.7,7,field_out
4/24/2019,20,1,R,FF,4-Seam Fastball,97.3,94.8,2310,ball,null,null,null
4/24/2019,20,2,R,FF,4-Seam Fastball,95.2,93.9,2299,hit_into_play_no_out,90.6,3,single
4/24/2019,21,1,L,SL,Slider,87.1,85.4,2356,ball,null,null,null
4/24/2019,21,2,L,FF,4-Seam Fastball,95.8,94.6,2254,foul,null,null,null
4/24/2019,21,3,L,FF,4-Seam Fastball,96.7,94.9,2353,foul,null,null,null
4/24/2019,21,4,L,SL,Slider,87.7,86.6,2375,hit_into_play_score,96.1,31,home_run
4/24/2019,22,1,L,FF,4-Seam Fastball,98,95.9,2352,hit_into_play,69.3,14,field_out
4/24/2019,32,1,R,FF,4-Seam Fastball,94.1,92.3,2260,called_strike,null,null,null
4/24/2019,32,2,R,SL,Slider,87.5,86.1,2301,ball,null,null,null
4/24/2019,32,3,R,FT,2-Seam Fastball,94.6,93.1,2207,hit_into_play,83.5,-17,field_out
4/24/2019,33,1,R,FF,4-Seam Fastball,95.9,94.2,2247,hit_into_play_no_out,102.7,5,single
4/24/2019,34,1,R,SL,Slider,87.4,86.3,2249,swinging_strike,null,null,null
4/24/2019,34,2,R,FT,2-Seam Fastball,94.9,93,2293,foul,null,null,null
4/24/2019,34,3,R,KC,Knuckle Curve,85.4,83.9,2740,swinging_strike_blocked,null,null,strikeout
4/24/2019,35,1,R,FT,2-Seam Fastball,94.6,93.3,2294,swinging_strike,null,null,null
4/24/2019,35,2,R,SL,Slider,87.8,86.7,2422,swinging_strike,null,null,null
4/24/2019,35,3,R,KC,Knuckle Curve,85.2,83.6,2817,ball,null,null,null
4/24/2019,35,4,R,SL,Slider,88,86.4,2537,hit_into_play_no_out,93.8,14,single
4/24/2019,36,1,L,FF,4-Seam Fastball,97.2,95.9,2390,ball,null,null,null
4/24/2019,36,2,L,FT,2-Seam Fastball,95.4,94.2,2255,ball,null,null,null
4/24/2019,36,3,L,FF,4-Seam Fastball,97.1,95.4,2341,ball,null,null,null
4/24/2019,36,4,L,FF,4-Seam Fastball,97,95.8,2323,ball,null,null,walk
4/24/2019,37,1,L,FF,4-Seam Fastball,96.9,95.1,2362,called_strike,null,null,null
4/24/2019,37,2,L,KC,Knuckle Curve,86.7,84.6,2802,swinging_strike_blocked,null,null,null
4/24/2019,37,3,L,FF,4-Seam Fastball,98.5,97.2,2364,called_strike,null,null,strikeout
4/24/2019,46,1,R,SL,Slider,85,83.5,2236,called_strike,null,null,null
4/24/2019,46,2,R,KC,Knuckle Curve,83,81.7,2583,called_strike,null,null,null
4/24/2019,46,3,R,KC,Knuckle Curve,83.3,82.6,2667,foul,null,null,null
4/24/2019,46,4,R,FF,4-Seam Fastball,96.6,95.5,2305,hit_into_play,80,69,field_out
4/24/2019,47,1,L,KC,Knuckle Curve,81.4,79.5,2591,hit_into_play,98.3,-5,field_out
4/24/2019,48,1,L,SL,Slider,86.8,85.3,2388,called_strike,null,null,null
4/24/2019,48,2,L,FT,2-Seam Fastball,96.1,94.9,2196,hit_into_play_no_out,95.6,14,single
4/24/2019,49,1,R,FF,4-Seam Fastball,95.8,93.7,2201,hit_into_play,80,69,field_out
4/24/2019,53,1,R,SL,Slider,84.9,83.6,2352,ball,null,null,null
4/24/2019,53,2,R,SL,Slider,86.8,85.4,2425,called_strike,null,null,null
4/24/2019,53,3,R,SL,Slider,88.2,86.7,2428,ball,null,null,null
4/24/2019,53,4,R,FT,2-Seam Fastball,94.5,93.6,2214,swinging_strike,null,null,null
4/24/2019,53,5,R,KC,Knuckle Curve,86.2,85,2762,called_strike,null,null,strikeout
4/24/2019,54,1,R,FF,4-Seam Fastball,97.2,96,2353,ball,null,null,null
4/24/2019,54,2,R,SL,Slider,87.3,86,2302,called_strike,null,null,null
4/24/2019,54,3,R,SL,Slider,87.7,86.6,2423,swinging_strike,null,null,null
4/24/2019,54,4,R,KC,Knuckle Curve,84.5,83.2,2781,swinging_strike_blocked,null,null,strikeout
4/24/2019,55,1,R,FF,4-Seam Fastball,97.1,96.1,2237,ball,null,null,null
4/24/2019,55,2,R,FF,4-Seam Fastball,96.2,95.1,2317,called_strike,null,null,null
4/24/2019,55,3,R,SL,Slider,87.6,86.4,2444,ball,null,null,null
4/24/2019,55,4,R,SL,Slider,87.3,85.6,2318,called_strike,null,null,null
4/24/2019,55,5,R,FF,4-Seam Fastball,97.1,96.3,2248,ball,null,null,null
4/24/2019,55,6,R,FT,2-Seam Fastball,94.4,93.3,2159,hit_into_play_no_out,106.6,22,double
4/24/2019,56,1,L,SL,Slider,87.7,86.3,2369,swinging_strike,null,null,null
4/24/2019,56,2,L,FF,4-Seam Fastball,95.3,93.4,2341,ball,null,null,null
4/24/2019,56,3,L,KC,Knuckle Curve,84.4,82.4,2681,foul,null,null,null
4/24/2019,56,4,L,KC,Knuckle Curve,84.8,83.1,2711,hit_into_play,82.9,-21,field_out
4/24/2019,61,1,L,CH,Changeup,84.6,83.9,1745,ball,null,null,null
4/24/2019,61,2,L,FF,4-Seam Fastball,94.4,93.6,2144,called_strike,null,null,null
4/24/2019,61,3,L,KC,Knuckle Curve,83,81.5,2502,foul,null,null,null
4/24/2019,61,4,L,KC,Knuckle Curve,83.4,82.2,2671,foul,null,null,null
4/24/2019,61,5,L,KC,Knuckle Curve,85.4,84.2,2798,hit_into_play,94.6,32,field_out
4/24/2019,62,1,R,FF,4-Seam Fastball,94.2,92.7,2359,foul,null,null,null
4/24/2019,62,2,R,SL,Slider,88.6,87.3,2379,foul,null,null,null
4/24/2019,62,3,R,FF,4-Seam Fastball,96.6,95.6,2401,ball,null,null,null
4/24/2019,62,4,R,KC,Knuckle Curve,84,82.6,2609,ball,null,null,null
4/24/2019,62,5,R,SL,Slider,88,86.2,2444,swinging_strike,null,null,strikeout
4/24/2019,63,1,L,FF,4-Seam Fastball,97.9,96.5,2319,ball,null,null,null
4/24/2019,63,2,L,CH,Changeup,89.1,88.4,1983,ball,null,null,null
4/24/2019,63,3,L,FF,4-Seam Fastball,97.3,96.2,2343,swinging_strike,null,null,null
4/24/2019,63,4,L,FF,4-Seam Fastball,97.5,96.6,2373,ball,null,null,null
4/24/2019,63,5,L,FF,4-Seam Fastball,97.5,96.6,2280,called_strike,null,null,null
4/24/2019,63,6,L,FF,4-Seam Fastball,97.7,96.7,2283,ball,null,null,walk
4/24/2019,64,1,L,FF,4-Seam Fastball,97.4,96.4,2273,called_strike,null,null,null
4/24/2019,64,2,L,KC,Knuckle Curve,86.3,85.1,2720,swinging_strike_blocked,null,null,null
4/24/2019,64,3,L,KC,Knuckle Curve,86.5,85.7,2793,blocked_ball,null,null,null
4/24/2019,64,4,L,SL,Slider,87.3,85.7,2425,swinging_strike,null,null,strikeout
4/30/2019,6,1,R,FF,4-Seam Fastball,92.6,90.4,2216,ball,null,null,null
4/30/2019,6,2,R,FF,4-Seam Fastball,94.7,92.4,2245,called_strike,null,null,null
4/30/2019,6,3,R,FF,4-Seam Fastball,94.4,92.9,2263,called_strike,null,null,null
4/30/2019,6,4,R,KC,Knuckle Curve,84.1,82,2617,ball,null,null,null
4/30/2019,6,5,R,FT,2-Seam Fastball,95.3,93.8,2220,hit_into_play,98.4,-20,field_out
4/30/2019,7,1,L,FF,4-Seam Fastball,95,93.6,2261,hit_into_play,103.4,-10,field_out
4/30/2019,8,1,L,FF,4-Seam Fastball,94.8,93.3,2266,called_strike,null,null,null
4/30/2019,8,2,L,SL,Slider,85.7,84.5,2276,ball,null,null,null
4/30/2019,8,3,L,FF,4-Seam Fastball,95,93.3,2212,swinging_strike,null,null,null
4/30/2019,8,4,L,KC,Knuckle Curve,82.8,81.1,2625,hit_into_play,58.5,-34,field_out
4/30/2019,12,1,L,FT,2-Seam Fastball,92.6,90.4,2056,called_strike,null,null,null
4/30/2019,12,2,L,KC,Knuckle Curve,80.7,79,2518,foul,null,null,null
4/30/2019,12,3,L,FF,4-Seam Fastball,95.2,93.1,2279,called_strike,null,null,strikeout
4/30/2019,13,1,L,FT,2-Seam Fastball,93.9,91.6,2295,foul,null,null,null
4/30/2019,13,2,L,FF,4-Seam Fastball,95.3,93.3,2285,swinging_strike,null,null,null
4/30/2019,13,3,L,KC,Knuckle Curve,83.5,81.9,2684,foul,null,null,null
4/30/2019,13,4,L,FF,4-Seam Fastball,96.3,94,2256,foul,null,null,null
4/30/2019,13,5,L,KC,Knuckle Curve,86.4,84.2,2870,ball,null,null,null
4/30/2019,13,6,L,KC,Knuckle Curve,85.2,82.9,2847,ball,null,null,null
4/30/2019,13,7,L,FT,2-Seam Fastball,95.2,94.4,2278,called_strike,null,null,strikeout
4/30/2019,14,1,R,SL,Slider,87.6,86.4,2385,swinging_strike,null,null,null
4/30/2019,14,2,R,FT,2-Seam Fastball,95.7,94.1,2178,swinging_strike,null,null,null
4/30/2019,14,3,R,KC,Knuckle Curve,84.7,82.7,2750,ball,null,null,null
4/30/2019,14,4,R,SL,Slider,86.2,85.4,2471,swinging_strike,null,null,strikeout
4/30/2019,20,1,L,FF,4-Seam Fastball,92.8,91.3,2157,ball,null,null,null
4/30/2019,20,2,L,FF,4-Seam Fastball,92.7,91.3,2135,hit_into_play,69.3,-20,field_out
4/30/2019,21,1,R,FF,4-Seam Fastball,95.2,93.1,2194,called_strike,null,null,null
4/30/2019,21,2,R,KC,Knuckle Curve,83.4,81.3,2523,hit_into_play,79.5,-18,field_out
4/30/2019,22,1,R,FF,4-Seam Fastball,94.7,93.6,2306,called_strike,null,null,null
4/30/2019,22,2,R,SL,Slider,85.2,84.7,2300,swinging_strike,null,null,null
4/30/2019,22,3,R,SL,Slider,88.6,87,2350,swinging_strike,null,null,strikeout
4/30/2019,26,1,R,FT,2-Seam Fastball,92.2,90.8,2106,called_strike,null,null,null
4/30/2019,26,2,R,FT,2-Seam Fastball,93.5,91.4,2218,hit_into_play,104.7,-4,field_out
4/30/2019,27,1,L,SL,Slider,85.7,84.2,2316,ball,null,null,null
4/30/2019,27,2,L,CH,Changeup,89.2,87.3,2145,ball,null,null,null
4/30/2019,27,3,L,CH,Changeup,88.9,86.8,2177,called_strike,null,null,null
4/30/2019,27,4,L,FT,2-Seam Fastball,95,92.9,2242,foul,null,null,null
4/30/2019,27,5,L,FT,2-Seam Fastball,95.4,93.2,2216,foul,null,null,null
4/30/2019,27,7,L,FF,4-Seam Fastball,96.5,95.4,2184,hit_into_play,103,-1,field_out
4/30/2019,28,1,L,KC,Knuckle Curve,82.3,80.7,2662,hit_into_play,99,0,field_out
